"","text","score","polarity"
"108","@ND45MUpetal @FirzaHusain #kadrunsotoy 🤭
     ESEMKA ITU PROYEK WARISAN SBY yg di EKSEKUSI PRESIDEN JOKOWI. Jd bkn ambisi presiden Jokowi
Justru presiden Jkw yg  berupaya  menyelamatkan sebuah proyek ambisius yg diwariskan pemerintahan sebelumnya 

https://t.co/J1Ck2BOOGv

https://t.co/Edn875WVWE",0,"Netral"
"109","@Satrio_Prasetya @datuakrajoangek @prabowo @jokowi Utk apa sakit hati? Coba kasih paham gerombolan para perongrong pemerintahan Jokowi. Mungkin mereka mau dengarkan antum.",0,"Netral"
"110","Jokowi Disarankan Tak Lontarkan Pernyataan Yang Bikin 'Baper https://t.co/zWLsi0fDEs",0,"Netral"
"111","Presiden Jokowi Ajukan KSAL Yudo Jadi Calon Panglima TNI ke DPR: Rotasi Matra https://t.co/XN9l2vcayQ",0,"Netral"
"112","@Julian303 @DewaChivas @mahasiswigenz @jokowi Sejak pemerintahan Jokowi, 
KKB-OPM Papua Semakin Brutal dan banyak melanggar HAM Berat 
Ini fakta karna dr hasil penelitian independen GTP UGM mencatat ada  2.118 korban kekerasan KKB-OPM
Sa yakin hanya #AniesPresiden2024 yg bisa selesaikan masalah #Papua 
#KKBLanggarHAM https://t.co/kGFnRvZcmO",0,"Netral"
"113","@prettymomratih gebrakan pemerintahan pak jokowi emang bikin oposisi dongok pada kepanasan 😁",0,"Netral"
"114","@msaid_didu Pak Said bukan orang partai, bukan jg pengamat politik, bukan bagian dari pemerintahan, bukan pula anggota legislatif. Lalu kapasitas Anda di situ memberikan komentar soal Jokowi, Relawan dan PDIP apa? Aneh2 aja @tvOneNews ini, ngundang narasumber kok nggak relevan.",0,"Netral"
"115","Lasarus Puji Jokowi di Temu Akbar Pasukan Merah https://t.co/FRJ4JTHJYN",0,"Netral"
"116","Ara Puji Kepercayaan Jokowi Pada Kemampuan Anak Muda https://t.co/6X7CMsio8P",0,"Netral"
"117","Masyarakat sangat puas dengan kinerja pemerintahan Jokowi😘🥰😍
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/UHS6smJPY9",0,"Netral"
"118","@mahasiswigenz Dia lantang benci pemerintah emang di bayar bohir utk itu( sebagai anjing piaraan biarbgonggong setiap saat) tujuan bohir yg sakit hati Krn di pemerintahan Jokowi bohir ga berkutik,sihingga pake para manusia bodoh seperti ini",0,"Netral"
"119","Pernyataan Panglima Jilah pimpin sumpah dayak dukung Pancasila, NKRI dan UUD 1945 serta mendukung pembangunan IKN juga mendukung pemerintahan Presiden Jokowi. https://t.co/djAkhtAIJL",0,"Netral"
"120","maksudnya apa siy, males baca berita org tu.
orang anti jokowi ? orang tu dah jadi nomer satu di pemerintahan, dah mo abis jabatannya.
Masalahnya apa yg bisa dilakukan orang anti-jokowi? apa perlu jegal biar gabisa capres?

cuma satu yg jelas, ENTE ITU PROVOKATOR PEMECAH BELAH. https://t.co/rtohyRTFxk",0,"Netral"
"121","@AliRandy8 @jokowi Itu Gubernur sudah merespons masalah itu. Arahannya sudah jelas termasuk kepada kepolisian. Itu salah satu tugas gubernur bukan? Sebagai wakil pemerintahan di wilayah itu. Presiden itu mikirnya se Indonesia dengan masalah yang berbeda-beda.",0,"Netral"
"122","Jokowi Minta Restu ke Masyarakat Dayak Bangun IKN https://t.co/jLnRrNmzbG",0,"Netral"
"123","Survei Charta Politika: Kepuasan Terhadap Pemerintahan Jokowi-Ma'ruf Capai 69,5 Persen https://t.co/JIdUWRCmvO",0,"Netral"
"124","@Dmz_73 @aan_muba @jokowi Demokrasi bukan dengan cara tiap demo tujuannya gulingin pemerintahan yg SAH...
Itu namanya mau MAKAR....
Demo yg jelas gk dilarang itu demokrasi.
Tapi tiap kali demo mau turunin Presiden itu termasuk ke arah MAKAR.... DRUN SANG...",0,"Netral"
"125","@Dmz_73 @laki2enjoy @aan_muba @jokowi Baik"" saja darimana...??
Selama ini gerombolan kadrun sungsang selalu cari celah buat gulingin pemerintahan yg SAH skg ini...
Lengah sedikit aja udah dikudeta...
Kalo org sungsang pasti anggap biasa aja atau berlebihan...",0,"Netral"
"126","@gagal_hijrah Siap, maju terus jangan sampai indonesia kembali sperti tahun2 kemarin penuh bom bunuh diri, khilafah prtemuan akbar di mana2, khilafah masuk ke sgala sendi pemerintahan, kampus2, alhamdulillah jokowi sudah tidak ada bom bunuh diri lagi👍👍👍",-1,"Negatif"
"127","@GME_Lee77 @aan_muba @jokowi Jangan sensi kali la, itu bagian dari demokrasi, meraka bilang apa terserah, kan pemerintahan jalan terus. Harus kuat donk... tipis na",0,"Netral"
"128","@Dmz_73 @aan_muba @jokowi Jelas"" ganggu jalannya pemerintahan terus blgmya parno.
Demo minta turun terus itu apaan, Drun sang...
Kalo gk suka dengan Pemerintahan skg, jgn hidup dari subsidi pemerintah or out dari NKRI.
Tar gerombolan kadrun berkuasa baru balik NKRI...🤣😂😂😂",0,"Netral"
"129","Masyarakat apresiasi kinerja pemerintahan Jokowi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/v6OiHiRMtL",1,"Positif"
"130","@_LOVE_AG4EVER @restyca_yah @jokowi Bahasa lu ketinggian bong, gk ush bawa bawa keadilan, kalo selagi pemerintahan skrg blm lengser, gk bakal ad namanya keadilan, gitu aja gk paham, upgrade dkit dong otak lu sebagai bani cebong",0,"Netral"
"131","@Didik_Kuncoro78 Wilayah Pemerintahan jokowi, lucunya",0,"Netral"
"132","@aikel112629 @bejokdi @HukumDan Kalau di zaman Orba tak ada keleluasaan untuknya, beruntung pemerintahan Jokowi sabar &amp; baik hati",1,"Positif"
"133","@K4M4RUL @merdekadotcom Iya kenapa nasdem mengusung malaslah saya sebutkan calonya ,karena rakyat ingin perubahan kita lihat selama pemerintahan jokowi maruf bagaimana selama beliau memimpin indonesia sudah baikah indonesia ?",0,"Netral"
"134","@msaid_didu pernah buat postingan klu di ibukota ada 1 keluarga mati kelaparan,mulutmu menyemburkan kebohongan &amp; fitnah terus!Anda memfitnah pemerintahan @jokowi !
Tolong aparat tangkap Aki² ini suka memfitnah!
@mohmahfudmd @ListyoSigitP @kapoldametro @DivHumas_Polri  @CCICPolri https://t.co/Y9GMmzPWnl",0,"Netral"
"135","Bukti keberhasilan pemerintahan presiden Jokowi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/kpmZDV9SzJ",0,"Netral"
"136","Apresiasi dengan kinerja pemerintahan Presiden jokowi, terbaik 👍💯

KAMI HADIR MENDUKUNG ❤
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/93yaw7J7mA",0,"Netral"
"137","“Termasuk terhadap mereka yang masih terus mengembangkan sikap berseberangan terhadap pemerintahan ini,” kata Arsul Sani. #kumparanNews #NewsUpdate https://t.co/jE3wGDT39n",0,"Netral"
"138","Masyarakat mengapresiasi kinerja pemerintahan Presiden jokowi

#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/Xn97kCzTKI",0,"Netral"
"139","Mayoritas masyarakat puas terhadap kinerja pemerintahan Presiden Jokowi
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/krBHYMoe1W",0,"Netral"
"140","Atasi badai PHK Pemerintahan Jokowi siap lakukan intesif-intesif yang diperlukan
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/skoO4M65VL",0,"Netral"
"141","Survei mayoritas masyarakat mengapresiasi kinerja pemerintahan Jokowi.
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/3it0hpmAfq",0,"Netral"
"142","atasi badai PHK Pemerintahan Jokowi siap lakukan intesif-intesif yang diperlukan
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/HIbKtiO28L",0,"Netral"
"143","@vetjutus Mantap Pak Jokowi Kerja Keras Membuahkan Hasil Nyata, Pemerintahan Pak Jokowi Luar Biasa. Lanjutkan
#JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/ns4t3u2GSN",0,"Netral"
"144","@vetjutus Mantap Pak Jokowi Kerja Keras Membuahkan Hasil Nyata, Pemerintahan Pak Jokowi Luar Biasa. Lanjutkan
#JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/FOPv0Qc9qk",0,"Netral"
"145","@vetjutus Mantap Pak Jokowi Kerja Keras Membuahkan Hasil Nyata, Pemerintahan Pak Jokowi Luar Biasa. Lanjutkan
#JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/bWQ9UPXv6L",0,"Netral"
"146","@rustomcasilan Mantap Pak Jokowi Kerja Keras Membuahkan Hasil Nyata, Pemerintahan Pak Jokowi Luar Biasa. Lanjutkan
#JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/wbie1tMxyY",0,"Netral"
"147","@SubandirP Mantap Pak Jokowi Kerja Keras Membuahkan Hasil Nyata, Pemerintahan Pak Jokowi Luar Biasa. Lanjutkan
#JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/dpQs2hFaW6",0,"Netral"
"148","@rustomcasilan Mantap Pak Jokowi Kerja Keras Membuahkan Hasil Nyata, Pemerintahan Pak Jokowi Luar Biasa. Lanjutkan
#JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/6jSqMjzeBq",0,"Netral"
"149","@rustomcasilan Mantap Pak Jokowi Kerja Keras Membuahkan Hasil Nyata, Pemerintahan Pak Jokowi Luar Biasa. Lanjutkan
#JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/NCxvdrmMHn",0,"Netral"
"150","@rustomcasilan Mantap Pak Jokowi Kerja Keras Membuahkan Hasil Nyata, Pemerintahan Pak Jokowi Luar Biasa. Lanjutkan
#JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/nSiPjDv7Zi",0,"Netral"
"151","@rustomcasilan Mantap Pak Jokowi Kerja Keras Membuahkan Hasil Nyata, Pemerintahan Pak Jokowi Luar Biasa. Lanjutkan
#JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/Fwk0jgYx7D",0,"Netral"
"152","@rustomcasilan Mantap Pak Jokowi Kerja Keras Membuahkan Hasil Nyata, Pemerintahan Pak Jokowi Luar Biasa. Lanjutkan
#JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/9nSTDyfCMx",0,"Netral"
"153","@rustomcasilan Mantap Pak Jokowi Kerja Keras Membuahkan Hasil Nyata, Pemerintahan Pak Jokowi Luar Biasa. Lanjutkan
#JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/E8fjdQlAVi",0,"Netral"
"154","Mayoritas masyarakat mengapresiasi kinerja pemerintahan Jokowi

#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/NP8oJZKpVT",0,"Netral"
"155","@rustomcasilan Mantap Pak Jokowi Kerja Keras Membuahkan Hasil Nyata, Pemerintahan Pak Jokowi Luar Biasa. Lanjutkan
#JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/R2ZN40aMTH",0,"Netral"
"156","Kerja Keras Hasil Nyata Pemerintahan Pak Jokowi Luar Biasa. Mantap
#JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/1TnLe8vM3b",0,"Netral"
"157","Luar Biasa Pemerintahan era Presiden Jokowi 
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur
#GanjarPilihanJokowi https://t.co/FkfvGKxuWW",0,"Netral"
"158","Mayoritas masyarakat mengapresiasi kinerja pemerintahan Jokowi

#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/87ElWDJYUE",0,"Netral"
"159","Luar Biasa Pemerintahan era Presiden Jokowi 
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur
#GanjarPilihanJokowi https://t.co/jfNuivbBXK",0,"Netral"
"160","@adlizamir @ChusnulCh__ Ini peringatan bagi yg coba-coba merongrong pemerintahan yg sah. Pak jokowi mungkin diam, tapi rakyat yg sillent majority tdk bisa terus diam melihat presiden diperlakukan tdk selayaknya.",0,"Netral"
"161","@gunawan196505 @RamliRizal @jokowi Pemerintahan mana yg bebas dri oligarki bahkan organisasi terkecil yaitu kluarga juga ada oligarki bro 😊, simplex oligarki ada +/-, tergantung hasil akhir apakah +/- juga.",0,"Netral"
"162","Pemerintahan Jokowi Sangatlah Hebat Dalam Membagun Infrastruktur Untuk Kemajuan Bangsa Indonesia

#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/WIVZuzBmeP",0,"Netral"
"163","Pemerintahan Jokowi terus Membantu Masyarakat Indonesia

#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/k3pcyJKq2Q",0,"Netral"
"164","Lebih lanjut, Presiden @jokowi menjelaskan bahwa pembangunan gedung pemerintahan seperti kementerian serta istana kepresidenan dan wakil presiden akan dimulai. https://t.co/lPIdOfOHSI",0,"Netral"
"165","@RobbyHaneur Orang2 pecatan semua. Pak Jokowi tau klo dipertahankan di pemerintahan bakal jd duri, alias musuh dlm selimut atau serigala berbulu domba",0,"Netral"
"166","Masyarakat apresiasi kinerja pemerintahan Jokowi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/J0vM3VtD80",1,"Positif"
"167","@ANDINURPATI3 Dana Desa dimulai th 2015
itu jaman Jokowi.
UU Desa disahkan di akhir Pemerintahan SBY setelah didesak oleh Rakyat, oleh Apdesi, oleh Parade Nusantara dll.
Inisiator UU Desa adlah DPR.",0,"Netral"
"168","Pengembangan kawasan ekonomi khusus di Indonesia menjadi salah satu target utama dalam pemerintahan Jokowi. Bahkan sudah masuk dalam program Nawacita. #ProgramUntukRakyatRI #EkonomiPulih https://t.co/5h4JPr6g79",0,"Netral"
"169","Masyarakat apresiasi kinerja pemerintahan Jokowi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/p2DxXAteTh",1,"Positif"
"170","Mantap, Kerja Keras Hasil Nyata Pemerintahan Pak Jokowi Luar Biasa.
#JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/8Kn56Ip0v5 https://t.co/YOxJFpambq",0,"Netral"
"171","Kerja Keras Hasil Nyata Pemerintahan Pak Jokowi Luar Biasa. Mantap
#JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/4jUp0B2zGJ https://t.co/7XUnc3F4bp",0,"Netral"
"172","Mantap Pak Jokowi Kerja Keras Membuahkan Hasil Nyata, Pemerintahan Pak Jokowi Luar Biasa. Lanjutkan
#JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/6ROZkis9kB https://t.co/cuNbSRmleG",0,"Netral"
"173","@alisyarief Hanya di pemerintahan Jokowi membungkam hak demokrasi.",0,"Netral"
"174","@topan268 @datuakrajoangek Faktanya fitnah² dan semburan HOAX masih terus kalian lancarkan kpd Pemerintahan Jokowi.
kalian yg sakit hati akut. https://t.co/xwlCfMaiLk",0,"Netral"
"175","Hasil survei Charta Politika: sebanyak 69,5 koresponden menyatakan puas dengan kinerja pemerintahan Presiden Jokowi. #TempoNasional https://t.co/7MPiabuT47",0,"Netral"
"176","""Nanti juga atas permintaan dari suku Dayak, ada Dayak Center juga akan segera ditentukan lokasinya,"" ucap Presiden Jokowi.

Lebih lanjut, Presiden menjelaskan bahwa pembangunan gedung pemerintahan seperti kementerian serta istana kepresidenan dan wakil presiden akan dimulai.",0,"Netral"
"177","@ChusnulCh__ ngak ada yg salah.., mendukung semasa pemerintahan Jokowi.., setelah 2024 purna tugas maka selesai pula dukungannya.., dukungan pasti beralih ke Pemimpin Baru.., ndak ada yg spesial, wajar dan lumrah.., si nol aza yg bubungulan, kd faham bahasa satire..",0,"Netral"
"178","@WagimanDeep212_ @jokowi Negara kok lembek banget ya menghadapi orang2 intoleran dan penuh kebencian seperti ini.. ini salah satu kelemahan pemerintahan pak Jokowi.. penegakan hukumnya lemah",0,"Netral"
"179","Mantap pemerintahan jokowi terbaik
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/UXU49aP5Qe",0,"Netral"
"180","Masyarakat apresiasi kinerja pemerintahan Jokowi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/ulKVr1vMdN",1,"Positif"
"181","@cnbcindonesia Jika diikutkan Singapura dan Brunei, Indonesia masih dibawah median Negara Asean.

Selama masa Pemerintahan pak @jokowi , kenaikan gaji termasuk rendah dibanding era pak Sby. Apalagi kenaikan gaji Pns baru 1x naik era pak Jokowi smntr era Sby naik tiap tahun.",0,"Netral"
"182","@RagilSemar Substansi perhelatan massa ini utk apa... Kalau dikatakan koalisi rakyat... Toh Jokowi seh menjadi Presiden RI bentindak sebgaai kepala negara dan kepala pemerintahan. Sebagai kepala negara mengayomi semua elemen rakyat. Beliau bukan juga Ketua Partai. Jadi substansix apa ini",0,"Netral"
"183","Ini Manusia Yang Tidak Takut Sama Pemerintahan Jokowi. Mereka Menyerang Negara, Merampok, Maling Uang Negara/ Uang Rakyat Indonesia. 
Kt lirik lagu Iwan Fals 👉 BANGZAT https://t.co/5wyXt4Q4uw https://t.co/xm3vdHA153",0,"Netral"
"184","Mantap, Kerja Keras Hasil Nyata Pemerintahan Pak Jokowi Luar Biasa.
#JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/ceHKDr0AMh",0,"Netral"
"185","Kerja Keras Hasil Nyata Pemerintahan Pak Jokowi Luar Biasa. Mantap
#JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/gpnyrHDyL0",0,"Netral"
"186","Survey Terbaru Mayoritas Masyarakat Mengapresiasi Kinerja Pemerintahan Jokowi.
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/nCiqOP8toU",0,"Netral"
"187","Survei terbaru, mayoritas masyarakat mengapresiasi kinerja pemerintahan Jokowi 

#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/qvGv4WtNFA",0,"Netral"
"188","Survey Terbaru Mayoritas Masyarakat Mengapresiasi Kinerja Pemerintahan Jokowi.
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/6y2GpyJhIq",0,"Netral"
